ArtId;IndexBV;SE;Jahr;nameD;nameF;nameI;nameE
820;81,28078818;0;1990;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;65,02463054;0;1991;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;97,53694581;0;1992;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;97,53694581;0;1993;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;32,51231527;0;1994;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;48,76847291;0;1995;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;81,28078818;0;1996;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;65,02463054;0;1997;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;81,28078818;0;1998;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;32,51231527;0;1999;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;81,28078818;0;2000;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;48,76847291;0;2001;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;16,25615764;0;2002;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;146,3054187;0;2003;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;16,25615764;0;2004;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;146,3054187;0;2005;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;211,3300493;0;2006;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;146,3054187;0;2007;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;130,0492611;0;2008;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;130,0492611;0;2009;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;97,53694581;0;2010;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;146,3054187;0;2011;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;97,53694581;0;2012;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;81,28078818;0;2013;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;113,7931034;0;2014;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;162,5615764;0;2015;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;146,3054187;0;2016;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;97,53694581;0;2017;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;162,5615764;0;2018;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;146,3054187;0;2019;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;97,53694581;0;2020;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;65,02463054;0;2021;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
820;130,0492611;0;2022;Schnatterente;Canard chipeau;Canapiglia;Gadwall 
720;105,360766;14,71708714;1990;Stockente;Canard colvert;Germano reale ;Mallard 
720;86,47849156;12,32659263;1991;Stockente;Canard colvert;Germano reale ;Mallard 
720;108,6591395;12,88669252;1992;Stockente;Canard colvert;Germano reale ;Mallard 
720;104,3642978;11,82338174;1993;Stockente;Canard colvert;Germano reale ;Mallard 
720;95,9064497;11,57940933;1994;Stockente;Canard colvert;Germano reale ;Mallard 
720;105,1851241;12,20731975;1995;Stockente;Canard colvert;Germano reale ;Mallard 
720;106,0336571;12,73988019;1996;Stockente;Canard colvert;Germano reale ;Mallard 
720;99,64662776;12,58166982;1997;Stockente;Canard colvert;Germano reale ;Mallard 
720;86,80889046;11,05278862;1998;Stockente;Canard colvert;Germano reale ;Mallard 
720;61,56445376;6,269804645;1999;Stockente;Canard colvert;Germano reale ;Mallard 
720;87,0343533;6,973041438;2000;Stockente;Canard colvert;Germano reale ;Mallard 
720;82,90383646;7,078214638;2001;Stockente;Canard colvert;Germano reale ;Mallard 
720;85,20568159;7,13602371;2002;Stockente;Canard colvert;Germano reale ;Mallard 
720;97,48145515;7,278041285;2003;Stockente;Canard colvert;Germano reale ;Mallard 
720;102,4361209;6,465478809;2004;Stockente;Canard colvert;Germano reale ;Mallard 
720;91,8249664;6,044647268;2005;Stockente;Canard colvert;Germano reale ;Mallard 
720;97,97025567;5,909272909;2006;Stockente;Canard colvert;Germano reale ;Mallard 
720;112,8124643;6,325205456;2007;Stockente;Canard colvert;Germano reale ;Mallard 
720;97,02242398;5,792841604;2008;Stockente;Canard colvert;Germano reale ;Mallard 
720;96,04872886;5,777566024;2009;Stockente;Canard colvert;Germano reale ;Mallard 
720;94,3447974;5,773378678;2010;Stockente;Canard colvert;Germano reale ;Mallard 
720;97,28490132;5,514080266;2011;Stockente;Canard colvert;Germano reale ;Mallard 
720;104,4255291;5,541307579;2012;Stockente;Canard colvert;Germano reale ;Mallard 
720;106,5547484;5,527461823;2013;Stockente;Canard colvert;Germano reale ;Mallard 
720;102,4403704;5,419830069;2014;Stockente;Canard colvert;Germano reale ;Mallard 
720;115,4550371;5,829682444;2015;Stockente;Canard colvert;Germano reale ;Mallard 
720;107,2517313;5,541039449;2016;Stockente;Canard colvert;Germano reale ;Mallard 
720;103,0896389;5,1488296;2017;Stockente;Canard colvert;Germano reale ;Mallard 
720;108,8515363;5,277543644;2018;Stockente;Canard colvert;Germano reale ;Mallard 
720;107,5288981;5,228524927;2019;Stockente;Canard colvert;Germano reale ;Mallard 
720;112,6450634;5,390158976;2020;Stockente;Canard colvert;Germano reale ;Mallard 
720;117,0941122;5,456137661;2021;Stockente;Canard colvert;Germano reale ;Mallard 
720;112,2854519;5,480619823;2022;Stockente;Canard colvert;Germano reale ;Mallard 
850;10,06097561;0;1990;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;14,75609756;0;1991;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;22,13414634;0;1992;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;28,84146341;0;1993;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;30,85365854;0;1994;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;46,95121951;0;1995;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;38,90243902;0;1996;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;44,26829268;0;1997;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;70,42682927;0;1998;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;48,96341463;0;1999;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;44,93902439;0;2000;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;53,65853659;0;2001;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;75,12195122;0;2002;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;77,13414634;0;2003;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;81,82926829;0;2004;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;103,2926829;0;2005;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;115,3658537;0;2006;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;105,9756098;0;2007;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;117,3780488;0;2008;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;129,4512195;0;2009;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;141,5243902;0;2010;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;148,902439;0;2011;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;101,9512195;0;2012;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;161,6463415;0;2013;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;166,3414634;0;2014;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;142,195122;0;2015;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;199,8780488;0;2016;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;199,8780488;0;2017;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;201,8902439;0;2018;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;157,6219512;0;2019;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;165;0;2020;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;79,14634146;0;2021;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
850;173,7195122;0;2022;Kolbenente;Nette rousse;Fistione turco;Red-crested Pochard 
860;106,8825911;0;1990;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;80,16194332;0;1991;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;106,8825911;0;1992;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;53,44129555;0;1993;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;66,80161943;0;1994;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;106,8825911;0;1995;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;133,6032389;0;1996;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;133,6032389;0;1997;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;133,6032389;0;1998;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;0;0;1999;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;26,72064777;0;2000;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;0;0;2001;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;40,08097166;0;2002;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;146,9635628;0;2003;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;93,52226721;0;2004;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;53,44129555;0;2005;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;26,72064777;0;2006;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;66,80161943;0;2007;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;133,6032389;0;2008;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;120,242915;0;2009;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;80,16194332;0;2010;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;120,242915;0;2011;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;120,242915;0;2012;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;120,242915;0;2013;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;80,16194332;0;2014;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;120,242915;0;2015;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;80,16194332;0;2016;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;267,2064777;0;2017;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;200,4048583;0;2018;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;160,3238866;0;2019;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;146,9635628;0;2020;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;80,16194332;0;2021;Tafelente;Fuligule milouin;Moriglione;Common Pochard
860;93,52226721;0;2022;Tafelente;Fuligule milouin;Moriglione;Common Pochard
870;55,18996546;0;1990;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;73,18669333;0;1991;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;85,18451191;0;1992;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;58,78931103;0;1993;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;85,18451191;0;1994;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;74,98636612;0;1995;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;86,98418469;0;1996;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;71,98691147;0;1997;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;117,5786221;0;1998;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;104,9809126;0;1999;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;70,78712961;0;2000;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;97,78222141;0;2001;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;109,78004;0;2002;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;128,3766588;0;2003;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;101,381567;0;2004;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;105,5808035;0;2005;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;122,3777495;0;2006;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;73,78658426;0;2007;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;91,78331213;0;2008;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;116,9787311;0;2009;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;122,9776404;0;2010;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;126,576986;0;2011;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;131,3761134;0;2012;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;166,1697873;0;2013;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;100,1817851;0;2014;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;100,7816761;0;2015;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;98,38211234;0;2016;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;122,9776404;0;2017;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;125,9770951;0;2018;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;99,5818942;0;2019;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;119,3782949;0;2020;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;67,18778404;0;2021;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
870;85,78440284;0;2022;Reiherente;Fuligule morillon ;Moretta ;Tufted Duck 
950;0;0;1990;Eiderente;Eider à duvet ;Edredone;Common Eider
950;0;0;1991;Eiderente;Eider à duvet ;Edredone;Common Eider
950;129,4117647;0;1992;Eiderente;Eider à duvet ;Edredone;Common Eider
950;64,70588235;0;1993;Eiderente;Eider à duvet ;Edredone;Common Eider
950;194,1176471;0;1994;Eiderente;Eider à duvet ;Edredone;Common Eider
950;64,70588235;0;1995;Eiderente;Eider à duvet ;Edredone;Common Eider
950;258,8235294;0;1996;Eiderente;Eider à duvet ;Edredone;Common Eider
950;129,4117647;0;1997;Eiderente;Eider à duvet ;Edredone;Common Eider
950;0;0;1998;Eiderente;Eider à duvet ;Edredone;Common Eider
950;64,70588235;0;1999;Eiderente;Eider à duvet ;Edredone;Common Eider
950;0;0;2000;Eiderente;Eider à duvet ;Edredone;Common Eider
950;64,70588235;0;2001;Eiderente;Eider à duvet ;Edredone;Common Eider
950;64,70588235;0;2002;Eiderente;Eider à duvet ;Edredone;Common Eider
950;64,70588235;0;2003;Eiderente;Eider à duvet ;Edredone;Common Eider
950;0;0;2004;Eiderente;Eider à duvet ;Edredone;Common Eider
950;64,70588235;0;2005;Eiderente;Eider à duvet ;Edredone;Common Eider
950;129,4117647;0;2006;Eiderente;Eider à duvet ;Edredone;Common Eider
950;129,4117647;0;2007;Eiderente;Eider à duvet ;Edredone;Common Eider
950;64,70588235;0;2008;Eiderente;Eider à duvet ;Edredone;Common Eider
950;64,70588235;0;2009;Eiderente;Eider à duvet ;Edredone;Common Eider
950;194,1176471;0;2010;Eiderente;Eider à duvet ;Edredone;Common Eider
950;129,4117647;0;2011;Eiderente;Eider à duvet ;Edredone;Common Eider
950;64,70588235;0;2012;Eiderente;Eider à duvet ;Edredone;Common Eider
950;129,4117647;0;2013;Eiderente;Eider à duvet ;Edredone;Common Eider
950;323,5294118;0;2014;Eiderente;Eider à duvet ;Edredone;Common Eider
950;258,8235294;0;2015;Eiderente;Eider à duvet ;Edredone;Common Eider
950;64,70588235;0;2016;Eiderente;Eider à duvet ;Edredone;Common Eider
950;0;0;2017;Eiderente;Eider à duvet ;Edredone;Common Eider
950;64,70588235;0;2018;Eiderente;Eider à duvet ;Edredone;Common Eider
950;0;0;2019;Eiderente;Eider à duvet ;Edredone;Common Eider
950;194,1176471;0;2020;Eiderente;Eider à duvet ;Edredone;Common Eider
950;194,1176471;0;2021;Eiderente;Eider à duvet ;Edredone;Common Eider
950;129,4117647;0;2022;Eiderente;Eider à duvet ;Edredone;Common Eider
1050;68,61592114;5,938352289;1990;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;61,54595373;4,727048014;1991;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;60,46932071;4,9261148;1992;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;62,18842217;4,953790263;1993;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;72,83714481;4,944713595;1994;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;77,72955126;4,888016506;1995;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;81,41740803;3,919381812;1996;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;78,06673848;3,644466499;1997;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;79,01067087;3,779675652;1998;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;84,33180433;4,100829124;1999;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;79,07025164;3,819833899;2000;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;76,63268857;3,773559457;2001;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;78,83157579;3,441910261;2002;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;79,37042637;3,394577719;2003;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;79,9130224;3,527528635;2004;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;91,49035421;3,155579359;2005;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;94,79934492;3,047944791;2006;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;101,0827094;3,406060546;2007;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;108,2214306;2,603494044;2008;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;110,4940533;2,888624057;2009;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;117,4647354;2,963666819;2010;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;108,6620108;2,523694425;2011;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;114,1252713;2,50059836;2012;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;123,5874908;2,617100349;2013;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;124,0433834;2,383528998;2014;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;133,9604151;2,446521863;2015;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;134,419836;2,429215551;2016;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;127,6569265;2,604192993;2017;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;137,3302703;2,672338873;2018;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;140,7964453;2,563631121;2019;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;137,523132;2,887082006;2020;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;137,4343911;3,080794241;2021;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1050;136,8768992;3,774149215;2022;Gänsesäger;Harle bièvre;Smergo maggiore ;Common Merganser
1610;86,54489856;7,670077185;1990;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;76,8280243;13,19492349;1991;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;119,7843412;6,863833807;1992;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;107,9096585;6,766855438;1993;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;101,2722179;6,819884891;1994;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;112,9184695;6,845723676;1995;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;93,77763386;7,316710321;1996;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;134,7535442;5,163509371;1997;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;96,58568014;5,854795745;1998;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;113,4364428;4,957699359;1999;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;94,6366742;5,290969843;2000;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;83,02919101;5,617802341;2001;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;76,8174462;6,670117422;2002;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;98,6550823;5,599403064;2003;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;90,60847654;5,019601676;2004;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;150,1153509;4,072684779;2005;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;100,6683524;4,710119691;2006;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;99,64929981;5,805847358;2007;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;107,2006111;4,872810475;2008;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;96,93704575;3,816416593;2009;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;120,4061166;4,519111597;2010;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;131,4943937;3,634514173;2011;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;108,6060641;4,513085033;2012;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;76,29443653;4,651207629;2013;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;87,97251675;3,987079567;2014;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;83,78293527;4,049659413;2015;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;85,86435032;6,36991708;2016;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;87,33754629;3,454790979;2017;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;64,9353849;5,247100717;2018;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;110,2883279;3,936230781;2019;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;104,3708126;3,508116334;2020;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;95,15827924;4,419510693;2021;Wachtel;Caille des blés ;Quaglia;Common Quail
1610;101,3603946;5,167150384;2022;Wachtel;Caille des blés ;Quaglia;Common Quail
1560;110,8843883;26,79368322;1990;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;128,4316993;29,31425516;1991;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;160,8079799;30,88471891;1992;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;190,0919362;36,2969329;1993;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;164,2149687;31,51028237;1994;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;146,0891063;28,55126726;1995;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;124,9194631;21,09057342;1996;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;99,64165742;18,50943107;1997;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;88,12414289;16,49803253;1998;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;58,76932964;10,93093861;1999;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;59,12214101;9,599959443;2000;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;41,12153794;8,419919558;2001;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;41,56301703;7,102499816;2002;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;40,51204611;7,433014427;2003;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;54,01504148;8,650148817;2004;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;80,9778166;12,53990968;2005;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;121,9340114;17,69156788;2006;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;92,44977801;14,5849055;2007;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;90,5132198;11,71668426;2008;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;58,03069863;9,915511249;2009;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;44,06933395;7,816862584;2010;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;38,81915342;6,476218435;2011;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;41,16043087;6,235571183;2012;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;68,11084197;9,458737335;2013;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;72,91705459;10,89573447;2014;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;84,02188063;13,17408119;2015;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;107,3784577;15,28241389;2016;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;107,4221141;16,31997347;2017;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;115,9289352;17,55459962;2018;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;160,0452395;27,63391259;2019;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;175,3642196;23,00010827;2020;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;193,5547779;31,30080873;2021;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1560;138,9935808;24,36031761;2022;Steinhuhn;Perdrix bartavelle;Coturnice ;Rock Partridge
1550;105,9484249;14,94760554;1990;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;111,5297749;10,26480602;1991;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;118,3879968;9,244620625;1992;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;126,7517332;7,923462337;1993;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;128,6010565;8,49211504;1994;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;128,0932173;8,92984719;1995;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;126,0856058;8,460107501;1996;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;115,6284691;8,6802258;1997;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;99,7919491;8,249758175;1998;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;85,88277118;8,769558839;1999;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;89,28693996;7,041287051;2000;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;89,62989983;6,705363677;2001;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;78,75654249;7,932454137;2002;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;75,1677844;7,709383341;2003;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
1550;81,71861443;6,267025311;2004;Haselhuhn;Gélinotte des bois;Francolino di monte ;Hazel Grouse
